කේ.	NNP	B-PER
මිත්‍රරත්නගේ	NNP	I-PER
‘‘කිරි	NNP	O
පැණි	NNP	O
නාට්‍යයේ	NNC	O
කිරි	NNC	O
මුදලාලිගේ	NNP	O
ගෝලයාගේ	NNC	O
චරිතය	NNC	O
රඟපෑ	VNF	O
පසිඳු	NNP	B-PER
රංගනාත්	NNP	I-PER
හතරසිංහ	NNP	I-PER
(විවෘත)	???	O
.	???	O
හොඳම	JJ	O
සංගීතය	NNC	O
–	PUNC	O
වත්තල	NNP	B-LOC
ලයිසියම්	NNP	B-ORG
ජාත්‍යන්තර	JJ	I-ORG
පාසලේ	NNJ	I-ORG
‘‘තණකොළ	NNC	O
පෙත්තයි	NNp	O
යාළුවො	NNC	O
රොත්තයි”	VNN	O
නාට්‍යයේ	NNC	O
සුදර්ශන	NNP	B-PER
බණ්ඩාර	NNP	I-PER
(සීමිත)	UNK	O
.	PUNC	O
අමිතා	NNP	B-PER
රබ්බිඩිගලගේ	NNP	I-PER
‘‘වටින	VP	O
කෙනෙක්	NNC	O
මං”	NNC	O
නාට්‍යයේ	NNC	O
ර`ගපෑ	VP	O
විරාජ්	NNP	B-PER
උදාර	JJ	I-PER
වික්‍රමආරච්චි	NNP	I-PER
(විවෘත)	???	O
සෙසු	DET	O
අංශ	NNC	O
සඳහා	POST	O
ද	RP	O
සම්මාන	NNC	O
පිරිනැමිණි	VFM	O
.	FS	O
සංස්කෘතික	JJ	O
හා	CC	O
කලා	JJ	O
කටයුතු	NNC	O
ඇමැති	NNC	O
ටී.	ABB	B-PER
බී.	ABB	I-PER
ඒකනායක	NNP	I-PER
,	PUNC	O
එම	DET	O
අමාත්‍යාංශයේ	NNC	O
ලේකම්	NNC	O
වසන්ත	NNP	B-PER
ඒකනායක	NNP	I-PER
,	PUNC	O
සංස්කෘතික	JJ	B-ORG
කටයුතු	NNC	I-ORG
දෙපාර්තමේන්තුවේ	NNJ	I-ORG
අධ්‍යක්‍ෂ	NNJ	O
විජිත්	NNC	B-PER
කණුගල	NNP	I-PER
,	PUNC	O
ටවර්	NNP	B-ORG
රඟහල	NNP	I-ORG
පදනමේ	NNC	I-ORG
අධ්‍යක්‍ෂ	NNJ	O
ජනරාල්	NNC	O
නීතිඥ	JJ	O
ඩග්ලස්	NNP	B-PER
සිරිවර්ධන	NNP	I-PER
,	PUNC	O
ශ්‍රී	NNP	B-ORG
ලංකා	NNP	I-ORG
කලා	JJ	I-ORG
මණ්ඩලයේ	NNC	I-ORG
සභාපති	NNC	O
මහාචාර්ය	NNC	O
කාලෝ	NNP	B-PER
ෆොන්සේකා	NNP	I-PER
,	PUNC	O
රාජ්‍ය	JJ	B-ORG
නාට්‍ය	NNJ	I-ORG
අනුමණ්ඩලයේ	NNC	I-ORG
සභාපති	NNC	O
ශි‍්‍රයන්ත	NNP	B-PER
මෙන්ඩිස්	NNP	I-PER
,	PUNC	O
රංගන	NNP	O
ශිල්පීන්	NNC	O
වන	VP	O
ජනක්	NNC	B-PER
ප්‍රේමලාල්	NNP	I-PER
,	PUNC	O
ජගත්	NNP	B-PER
චමිල	NNP	I-PER
සහ	CC	O
සුගත්	NNP	B-PER
වටගෙදර	NNP	I-PER
,	PUNC	O
පියල්	NNP	B-PER
සමරවීර	NNP	I-PER
