පනාවිටිය	NNC	B-LOC
අම්බලම	NNP	I-LOC
කුරුණෑගල	NNP	I-LOC
දිස්ති‍්‍රක්කයේ	NNC	I-LOC
මැටියගනේ	VP	I-LOC
ප‍්‍රදේශයට	NNC	O
නුදුරින්	NNC	O
පිහිටි	VP	O
ඉපැරණි	NNP	O
අම්බලමකි	NNP	O
පනාවිටිය	NNC	B-LOC
අම්බලම	NNC	I-LOC
.	FS	O
මෙහි	PRP	O
මහනුවර	NNP	B-LOC
යුගයට	NNC	O
අයත්ය	NVB	O
.	FS	O
මෙහි	PRP	O
ගෘහ	JJ	O
නිර්මාණයන්ට	NNC	O
අනුව	POST	O
18	NUM	O
වැනි	POST	O
සියවසට	NNC	O
අයත්ය	NVB	O
.	FS	O
ගල්	NNJ	O
කිහිපයක්	NNC	O
මත	POST	O
ලී	NNP	O
අතුරා	VNF	O
ඉදිකළ	VP	O
ටැම්පිට	NNP	O
අම්බලමකි	NVB	O
.	FS	O
අම්බලම	NNP	O
අඩි	NNP	O
11ක්	NUM	O
අඟල්	NNP	O
5ක්	NUM	O
උසය	NVB	O
.	FS	O
අම්බලම	NNC	O
තල්	NNJ	O
අත්තක	NNC	O
හැඩයෙන්	NNC	O
නිර්මාණය	NCV	O
කළ	VP	O
කුඩා	JJ	O
අම්බලමකි	NVB	O
.	FS	O
අම්බලමේ	NNC	O
කැනි	JJ	O
මඩල	NNC	O
විශේෂත්වයක්	NNC	O
අසුලයි	NVB	O
.	FS	O
ලී	NNP	O
කැටයම්	NNC	O
අතර	POST	O
මිනිස්	JJ	O
රූප	NNC	O
,	PUNC	O
සත්ව	JJ	O
රූප	NNJ	O
මල්කම්	NNC	O
,	PUNC	O
මල්ලවපොර	NNP	O
,	PUNC	O
නළඟන	JJ	O
රූප	NNC	O
,	PUNC	O
වේවැල්	NNP	O
,	PUNC	O
පෙරහර	NNC	O
,	PUNC	O
බහිරව	POST	O
රූප	NNC	O
,	PUNC	O
පස්	NUM	O
පියුම්	NNC	O
ඇතුළු	POST	O
නිර්මාණ	NNJ	O
රුසක්	NNC	O
දක්නට	VNF	O
හැකිය	AUX	O
මොරටුව	NNP	B-ORG
ශාන්ත	NNP	I-ORG
සෙබස්තියන්	NNP	I-ORG
විදුහල	NNC	I-ORG
සංවිධානය	NCV	O
කළ	VP	O
වයස	NNC	O
19	NUM	O
න්	RP	O
පහළ	JJ	O
‘බී’	NNC	O
කාණ්ඩයේ	NNC	O
සමස්ත	JJ	O
ලංකා	NNP	O
පැසිපන්දු	NNP	O
තරගාවලියේ	NNC	O
ශූරතාව	NNC	O
දිනාගැනීමට	VNN	O
මෝදර	NNP	B-ORG
ඩිලාසාල්	NNP	I-ORG
විදුහල	NNC	I-ORG
සමත්විය	VFM	O
.	FS	O
මොරටුවේ	NNP	B-LOC
පැවැති	VP	O
අවසන්	JJ	O
මහා	JJ	O
තරගයේදී	NNC	O
ලකුණු	NNC	O
64-54	NUM	O
ක්	RP	O
ලෙස	POST	O
වෙන්නප්පුව	NNP	B-ORG
ජෝශප්	NNP	I-ORG
වාස්	NNP	I-ORG
විදුහල	NNC	I-ORG
පරාජය	NCV	O
කරමින්	VNF	O
ඔවුහු	PRP	O
ශූරතාවට	NNC	O
හිමිකම්	NNC	O
කීහ	VFM	O
.	FS	O
පළමු	JJ	O
අර්ධය	NNC	O
නිමා	RRPCV	O
වන	VP	O
විට	POST	O
ලකූණු	NNP	O
31-21	NUM	O
ක්	RP	O
ලෙස	POST	O
ජෝශප්	NNP	B-ORG
වාස්	NNP	I-ORG
විදුහල	NNC	I-ORG
ඉදිරියෙන්	RB	O
සිටියද	VP	O
,	PUNC	O
දෙවැනි	JJ	O
අර්ධයේදී	NNC	O
ඔවුන්	PRP	O
පසුකර	VNF	O
ගිය	VP	O
ඩිලාසාල්	NNP	B-ORG
කී‍්‍රඩකයෝ	NNC	O
තරගයේ	NNC	O
ජය	NNC	O
තමන්	PRP	O
සතුකරගත්හ	VFM	O
.	FS	O
අවසන්	JJ	O
තරගයේදී	NNC	O
ලකුණු	NNC	O
33	NUM	O
ක්	RP	O
රැස්කළ	VP	O
ඩිලාසාල්	NNP	B-ORG
කණ්ඩායමේ	NNC	O
නායක	NNC	O
අනුෂ්ක	NNC	B-PER
ඩිලාන්	NNP	I-PER
තරගාවලියේ	NNC	O
වටිනාම	NNC	O
කී‍්‍රඩකයාට	NNC	O
හිමි	VP	O
සම්මානය	NNC	O
දිනාගත්	VP	O
අතර	POST	O
එම	DET	O
කණ්ඩායමේ	NNC	O
ශොහාන්	NNP	B-PER
ඉරෝෂන්	NNP	I-PER
තරගාවලියේ	NNC	O
දක්ෂතම	JJ	O
ආරාක්ෂාකාරී	JJ	O
කී‍්‍රඩකයාට	NNC	O
හිමි	RRPCV	O
සම්මානය	NNC	O
දිනාගත්තේය	VFM	O
.	FS	O
ලකුණු	NNC	O
29	NUM	O
ක්	RP	O
රැස්කළ	VP	O
ජෝශප්	NNP	B-ORG
වාස්	NNP	I-ORG
විදුහලේ	NNC	I-ORG
ආර්.	ABB	B-PER
එස්.	ABB	I-PER
ප‍්‍රනාන්දු	NNP	I-PER
දක්ෂතම	JJ	O
පන්දු	NNC	O
පිරිනමන්නා	VP	O
බවට	POST	O
පත්විය	VFM	O
.	FS	O
ලකුණු	NNC	O
69-56	NUM	O
ක්	RP	O
ලෙස	POST	O
මොරටුව	NNP	B-ORG
ශාන්ත	NNP	I-ORG
සෙබස්තියන්	NNP	I-ORG
විදුහල	NNC	I-ORG
පරාජය	NCV	O
කළ	VP	O
මඩකලපුව	NNP	B-ORG
ශාන්ත	NNP	I-ORG
මිචෙල්	NNP	I-ORG
විදුහල	NNC	I-ORG
තරගාවලියේ	NNC	O
තෙවැනි	JJ	O
ස්ථානය	NNC	O
සඳහා	POST	O
පැවැති	VP	O
තරගයෙන්	NNC	O
ජය	JCV	O
ලැබීය	VFM	O
.	FS	O
ජාත්‍යන්තර	JJ	O
දුම්වැටි	NNC	O
හා	CC	O
මත්	JJ	O
විරෝධී	JJ	O
කොඩි	NNC	O
දිනයේ	NNC	O
පළමු	JJ	O
කොඩිය	NNC	O
මහින්ද	NNP	B-PER
රාජපක්ෂ	NNP	I-PER
ජනපති	NNC	O
තුමාට	NNC	O
අරලිය	NNC	B-LOC
ගහ	PRP	I-LOC
මන්දිරයේ	NNC	I-LOC
දී	RP	O
පිළිගන්වනු	VP	O
ලැබීය	VFM	O
.	FS	O
සෑම	DET	O
වසරකම	NNC	O
මැයි	NNP	O
මස	NNC	O
31	NUM	O
වැනිදා	NNC	O
ලෝක	NNJ	O
දුම්වැටි	NNJ	O
විරෝධතා	NNJ	O
දිනය	NNC	O
ලෙස	POST	O
නම්කර	VNF	O
තිබේ	VFM	O
.	FS	O
මෙවර	PRP	O
කොඩි	NNC	O
දින	NNC	O
සැමරුම	NNC	O
දැයක්	NNJ	O
පුබුදමු	VNN	O
–	PUNC	O
මතින්	NNC	O
තොර	POST	O
වෙමු	VP	O
දිවිය	NNC	O
නංවමු	VFM	O
තේමාව	NNC	O
යටතේ	POST	O
19	NUM	O
වැනි	POST	O
වරට	NNC	O
පවත්වනු	VP	O
ලැබේ	VFM	O
.	FS	O
කොඩි	NNC	O
දින	NNC	O
සැමරුම	NNC	O
ජූනි	NNP	O
10දා	NNP	O
දක්වා	POST	O
ක්‍රියාත්මක	JCV	O
වෙයි	VNN	O
බුලත්සිංහල	NNP	B-LOC
පාහියංගල	NNP	I-LOC
ලෙනේ	NNC	O
පැරණිතම	JJ	O
පස්තට්ටුවේ	NNC	O
කාලනිර්ණයන්	NNC	O
මේ	DET	O
වන	VP	O
විට	POST	O
පුරාවිද්‍යා	NNJ	B-ORG
දෙපාර්තමේන්තුව	NNC	I-ORG
වෙත	POST	O
ලැබී	VNF	O
ඇති	NIP	O
අතර	POST	O
,	PUNC	O
ඒ	DET	O
අනුව	POST	O
එය	PRP	O
අදින්	NNC	O
වසර	NNC	O
48000-43000	NUM	O
අතර	POST	O
කාලයට	NNC	O
අයත්	POST	O
බව	POST	O
නිර්ණය	NCV	O
කර	VNF	O
තිබේන	VP	O
බව	POST	O
අද	NNC	O
පුවත්පත	NNC	O
වාර්තා	NCV	O
කරයි	VFM	O
.	FS	O
2012	NUM	O
වසරේ	NNC	O
සිදුකළ	VP	O
කැණීම්	VNN	O
වලින්	CM	O
පසුව	POST	O
මෙම	DET	O
පස්	NUM	O
තට්ටුවේ	NNC	O
කාබන්	JJ	O
නියැඳි	NNC	O
,	PUNC	O
සඳහා	POST	O
ඇමරිකාවේ	NNP	B-LOC
බීටා	NNP	B-ORG
ඇනලිසිස්	NNP	I-ORG
ආයතනයට	NNC	I-ORG
ලබා	VNF	O
දී	RP	O
තිබේ	VFM	O
.	FS	O
කෙසේ	RB	O
වුවද	VP	O
මෙම	DET	O
නව	JJ	O
කාලනිර්ණයන්ට	NNC	O
අනුව	POST	O
ලංකාවේ	NNP	B-LOC
නවීන	JJ	O
මානවයාගේ	NNC	O
ජනාවාසකරණය	NNC	O
අදින්	NNC	O
වසර	NNC	O
50000කට	NUM	O
ආසන්න	JJ	O
කාලයක්	NNC	O
දක්වා	POST	O
ඈතට	NNC	O
විහිදෙනබව	NNC	O
පුරාවිද්‍යා	NNJ	B-ORG
දෙපාර්තමේන්තුව	NNC	I-ORG
සඳහන්	RRPCV	O
කරයි	VFM	O
.	FS	O
මහනුවර	NNP	B-LOC
උසස්	JJ	B-ORG
බාලිකා	NNJ	I-ORG
විදුහලේ	NNC	I-ORG
ක්‍රියාත්මක	JCV	O
යුනෙස්කෝ	NNP	B-ORG
සංගමය	NNC	I-ORG
හතරවැනිවරටත්	NNC	O
සංවිධානය	NCV	O
කළ	VP	O
ලේ	NNC	O
දන්	NCV	O
දීමේ	VNN	O
ව්‍යාපාරය	NNC	O
පසුගිය	VP	O
දා	NNC	O
විදුහලේ	NNC	O
කොන්ස්ටන්නට්	NNP	B-LOC
මැලට්	NNP	I-LOC
ශාලාවේ	NNC	I-LOC
දී	RP	O
පැවැත්විණි	VFM	O
.	FS	O
විදුහල්පතිනි	NNP	O
එම්	ABB	B-PER
අබේගුණසේකර	VNF	I-PER
මහත්මියගේ	NNC	O
උපදෙස්	NNC	O
මත	POST	O
සංගමය	NNC	O
භාර	JJ	O
ආචාරිනී	NNC	O
මාලතී	NNP	B-PER
අභයබණ්ඩාර	NNP	I-PER
මහත්මියගේ	NNC	O
මඟ	NCV	O
පෙන්වීම	VNN	O
අනුව	POST	O
සංවිධානය	NCV	O
කෙරුණු	VP	O
වැඩසටහනට	NNC	O
ලේ	NNC	O
පරිත්‍යාගශීලීන්	NNC	O
130	NUM	O
දෙනකු	NNC	O
ඉදිරිපත්	RPCV	O
වූ	VP	O
අතර	POST	O
යෝග්‍යතාව	NNC	O
ලැබූ	VP	O
119	NUM	O
දෙනකුගෙන්	NNC	O
ලේ	NNC	O
පයින්ට්	NNP	O
119ක්	NUM	O
ලබා	VNF	O
ගැනුණි	VFM	O
.	FS	O
මහනුවර	NNP	B-LOC
ලේ	NNC	B-ORG
බැංකුවේ	NNC	I-ORG
කාර්යභාර	NNC	O
නිලධාරිනි	NNP	O
වෛද්‍ය	JJ	O
සමරකෝන්	NNP	B-PER
මහත්මියගේ	NNC	O
අධීක්ෂණය	NNC	O
යටතේ	POST	O
මහනුවර	NNP	B-ORG
මහරෝහලේ	NNC	I-ORG
වෛද්‍ය	JJ	O
අයි.	NNC	B-PER
තෙන්නකෝන්	NNP	I-PER
මහත්මිය	NNC	O
හා	CC	O
කාර්ය	NNJ	O
මණ්ඩලය	NNC	O
ද	RP	O
යුනෙස්කෝ	NNP	B-ORG
සාමාජිකත්වය	NNC	O
ද	RP	O
මෙම	DET	O
වැඩසටහනට	NNC	O
දායක	RRPCV	O
වූහ	VFM	O
.	FS	O
ශ‍්‍රී	NNP	B-ORG
ලංකා	NNP	I-ORG
