දේශීය	JJ	O
වෛද්‍ය	JJ	O
නිෂ්පාදනයන්	NNC	O
පිළිබඳව	POST	O
පර්යේෂණ	NCV	O
පැවැත්වීමට	VNN	O
නාවින්න	NNP	B-LOC
වෛද්‍ය	JJ	I-LOC
මධ්‍යස්‌ථානයට	NNC	I-LOC
විශාල	JJ	O
මුදලක්‌	NNC	O
වෙන්කර	VNF	O
ඇතැයිද	NIP	O
නිකවැරටිය	NNP	B-LOC
ආයුර්වේද	JJ	O
නිෂ්පාදන	NNC	O
ගොවි	JJ	O
පළ	RRPCV	O
ආයුර්වේද	JJ	B-ORG
දෙපාර්තමේන්තුවෙන්	NNC	I-ORG
සංස්‌ථාවට	NNC	I-ORG
පැවරීමට	VNN	O
කටයුතු	NCV	O
කරන	VP	O
බවද	POST	O
හෙතෙම	PRP	O
කීය	VFM	O
.	FS	O
වෙන්ඩෝල්	NNP	B-ORG
ආයුර්වේද	JJ	O
නිෂ්පාදන	NNJ	O
සමාගමේ	NNJ	O
සභාපති	NNC	O
වෛද්‍ය	JJ	O
ගොඩකන්ද	NNC	B-PER
මහතාද	NNC	O
මෙහිදී	PRP	O
කතා	NCV	O
කළේය	VFM	O
.	FS	O
ඓතිහාසික	JJ	O
නවගමුව	NNP	B-LOC
දේවාලය	NNC	I-LOC
අසල	POST	O
සිඟමන්	NNC	O
යදින	VP	O
යාචක	NNC	O
පිරිසක්‌	NNC	O
අතර	POST	O
ඇතිවූ	VP	O
ගැටුමකින්	NNC	O
එහි	PRP	O
එක්‌	VNF	O
යාචකයෙකු	NNC	O
කපා	VNF	O
කොටා	VNF	O
ඝාතනය	NCV	O
කර	VNF	O
ඇති	NIP	O
බව	POST	O
පොලිසිය	NNC	O
පවසයි	VFM	O
.	FS	O
මෙසේ	RB	O
ඉකුත්	JJ	O
2	NUM	O
දින	NNC	O
අලුයම	NNC	O
ඝාතනයට	NNC	O
පත්	RRPCV	O
වූයේ	VP	O
හංවැල්ල	NNP	B-LOC
දිද්දෙණිය	NNP	I-LOC
