ආනයනය	NCV	O
කරන	VP	O
ලද	VP	O
වාහන	NNC	O
අමතර	JJ	O
කොටස්‌	NNC	O
සඳහා	POST	O
ගෙවිය	VP	O
යුතු	AUX	O
නොගෙවා	VNF	O
සිටීම	VNN	O
සඳහා	POST	O
වාහන	NNC	O
අමතර	POST	O
කොටස්‌	NNC	O
අලෙවිකරුවකුගෙන්	NNC	O
රුපියල්	NNP	O
කෝටි	NUM	O
121/2	NUM	O
ක	RP	O
මුදලක්‌	NNC	O
අල්ලස්‌	NNC	O
ලෙස	POST	O
ඉල්ලා	VNF	O
ලබා	VNF	O
ගත්තේ	VP	O
යෑයි	JJ	O
අත්අඩංගුවට	NNC	O
ගෙන	VNF	O
රක්‍ෂිත	JJ	O
බන්ධනාගාරගත	NCV	O
කර	VNF	O
සිටි	VP	O
රේගු	NNJ	O
නිලධාරීන්	NNC	O
තිදෙනා	NUM	O
රුපියල්	NNP	O
එක්‌කෝටි	NUM	O
එක්‌ලක්‍ෂය	NNC	O
බැගින්	POST	O
වූ	VP	O
ඇපයකට	NNC	O
යටත්	JCV	O
කොට	VNF	O
දැඩි	JJ	O
කොන්දේසි	NNC	O
සහිතව	POST	O
මුදාහරින	VP	O
ලෙස	POST	O
කොළඹ	NNP	B-LOC
ප්‍රධාන	JJ	O
මහෙස්‌ත්‍රාත්	NNC	O
ගිහාන්	NNP	B-PER
පිලපිටිය	NNP	I-PER
මහතා	NNC	O
ඊයේ	NNC	O
නියෝග	NCV	O
කළේය	VFM	O
.	FS	O
අල්ලස්‌	NNC	B-ORG
හෝ	CC	I-ORG
දූෂණ	NNC	I-ORG
චෝදනා	NNC	I-ORG
විමර්ශන	NNC	I-ORG
කොමිෂන්	JJ	I-ORG
සභාව	NNC	I-ORG
මගින්	POST	O
සිදුකළ	VP	O
වැටලීමකින්	NNC	O
අත්අඩංගුවට	NNC	O
ගෙන	VNF	O
රක්‍ෂිත	JJ	O
බන්ධනාගාරගත	NCV	O
කර	VNF	O
මෙසේ	RB	O
ඇප	NNC	O
මත	POST	O
මුදාහරිනු	VP	O
ලැබූයේ	VP	O
රේගු	NNJ	O
අධිකාරී	NNC	O
සුධීර	NNP	B-PER
පරාක්‍රම	NNP	I-PER
ජිනදාස	NNP	I-PER
,	PUNC	O
නියෝජ්‍ය	JJ	O
රේගු	NNJ	O
අධිකාරි	NNC	O
ජගත්	NNP	B-PER
ගුණතිලක	NNP	I-PER
සහ	CC	O
සහකාර	JJ	O
රේගු	NNJ	O
අධිකාරි	NNC	O
උපාලි	NNP	B-PER
ගුණරත්න	NNP	I-PER
යන	VP	O
තිදෙනායි	NVB	O
.	FS	O
සැකකරුවන්	NNC	O
තිදෙනා	NNC	O
ඇප	NNC	O
මත	POST	O
මුදාහරිමින්	VNF	O
ඔවුන්	PRP	O
හට	POST	O
ඇප	NNC	O
කොන්දේසි	NNC	O
පනවනු	VP	O
ලැබූ	VP	O
මහෙස්‌ත්‍රාත්වරයා	NNC	O
සෑම	DET	O
මසකම	NNC	O
අවසන්	JJ	O
ඉරු	NNC	O
දින	NNC	O
උදේ	NNC	O
9	NUM	O
ත්	RP	O
මධ්‍යහ්න	VNN	O
12	NUM	O
ත්	RP	O
අතර	POST	O
කාලයේ	NNC	O
අල්ලස්‌	NNC	B-ORG
කොමිෂන්	JJ	I-ORG
සභාව	NNC	I-ORG
හමුවේ	NNC	O
පෙනී	VNF	O
සිට	POST	O
වාර්තා	NCV	O
කරන	VP	O
ලෙසත්	POST	O
ඔවුන්ගේ	PRP	O
විදේශ	NNJ	O
ගමන්	NNC	O
තහනම්	JCV	O
කරන	VP	O
බවත්	POST	O
දන්වා	VNF	O
සිටියේය	VFM	O
.	FS	O
සිද්ධියට	NNC	O
අදාළ	POST	O
පැමිණිල්ල	NNC	O
ලබන	VP	O
පෙබරවාරි	NNP	O
16	NUM	O
දා	NNC	O
යළි	RB	O
කැඳවීමට	VNN	O
නියමිතය	NVB	O
.	FS	O
මෙරට	NNC	O
සිදුවන	VP	O
ළමා	JJ	O
හා	CC	O
කාන්තා	JJ	O
අපචාරයන්	NNC	O
සම්බන්ධ	POST	O
නඩු	NNC	O
කඩිනමින්	RB	O
අපරාධකරුවන්ට	NNC	O
එරෙහිව	RB	O
පියවර	NCV	O
ගැනීමේ	VNN	O
ක්‍රමවේදයක්‌	NNC	O
සකස්‌	JCV	O
කිරීම	VNN	O
පිළිබඳව	POST	O
වනිතා	JJ	B-ORG
හා	CC	I-ORG
ළමා	JJ	I-ORG
කටයුතු	NNC	I-ORG
අමාත්‍යාංශය	NNC	I-ORG
මෙම	DET	O
දිනවල	NNC	O
නීති	NNJ	O
අංශයන්	NNC	O
සමඟ	POST	O
සාකච්ඡා	NCV	O
කරමින්	VNF	O
සිටින	VP	O
බව	POST	O
කාන්තා	JJ	B-ORG
හා	CC	I-ORG
ළමා	JJ	I-ORG
කටයුතු	NNC	I-ORG
අමාත්‍යාංශයේ	NNC	I-ORG
ලේකම්	NNC	O
චන්ද්‍රානි	NNP	B-PER
සෙනෙවිරත්න	NNP	I-PER
මහත්මිය	???	O
පැවසුවාය	VFM	O
.	FS	O
මේ	DET	O
යටතේ	POST	O
ළමා	JJ	O
අපචාරයන්	NNC	O
සම්බන්ධ	POST	O
නඩු	NNC	O
විභාග	NCV	O
කිරීම	VNN	O
සඳහා	POST	O
සතියකට	NNC	O
එක්‌	VNF	O
දිනක්‌	NNC	O
අධිකරණයෙන්	NNC	O
වෙන්	RPCV	O
කර	VNF	O
දෙන	VP	O
ලෙසට	POST	O
නීතිපති	NNJ	B-ORG
දෙපාර්තමේන්තුවෙන්	NNC	I-ORG
ඉල්ලා	VNF	O
සිටීමට	VNN	O
අමාත්‍යාංශය	NNC	O
තීරණය	NCV	O
කර	VNF	O
ඇතැයි	NIP	O
සෙනෙවිරත්න	NNP	B-PER
මහත්මිය	NNC	O
කීවාය.	???	O
ළමා	JJ	O
අපචාර	NNC	O
සම්බන්ධ	POST	O
නඩු	NNC	O
කඩිනමින්	RB	O
විභාග	NCV	O
කිරීමට	VNN	O
අවශ්‍ය	JJ	O
කටයුතු	NCV	O
යෙදීමෙන්	VNN	O
පසු	POST	O
කාන්තා	JJ	O
අපචාරයන්	NNC	O
සම්බන්ධ	POST	O
නඩුද	NNC	O
ඒ	DET	O
අයුරින්ම	NNC	O
කඩිනමින්	RB	O
විභාග	NCV	O
කිරීමට	VNN	O
අවශ්‍ය	JJ	O
පියවර	NNC	O
ගැනීමට	VNN	O
බලධාරීන්	NNC	O
එකඟ	JCV	O
කර	VNF	O
ගන්නා	VP	O
බව	POST	O
ඇය	PRP	O
සඳහන්	RRPCV	O
කළාය	VFM	O
.	FS	O
ළමා	JJ	O
හා	CC	O
කාන්තා	JJ	O
අපචාරයන්	NNC	O
සමාජය	NNC	O
තුළ	POST	O
ව්‍යාප්ත	JCV	O
වීම	VNN	O
වළක්‌වාලීම	VNN	O
සඳහා	POST	O
කාන්තාවන්	NNC	O
මෙන්ම	POST	O
පිරිමින්ද	NNC	O
ස්‌ත්‍රී	JJ	O
පුරුෂ	JJ	O
සමාජභාවය	NNC	O
පිළිබඳව	POST	O
දැනුවත්	JCV	O
කිරීම	VNN	O
වැදගත්	JJ	O
බවද	POST	O
ලේකම්වරිය	NNC	O
කීවාය	VFM	O
.	FS	O
ස්‌ත්‍රී	NNP	O
පුරුෂ	JJ	O
සමාජභාවය	NNC	O
පිළිබඳ	POST	O
ආයතනය	NNC	O
විසින්	POST	O
වාර්ෂිකව	NNC	O
පවත්වනු	VP	O
ලබන	VP	O
"ස්‌ත්‍රී	JJ
පුරුෂ		JJ
සමාජභාවය	NNC
සම්බන්ධ	POST
හිංසනයට	NNC
එරෙහි		RB
දින		NNC
16			NUM
ව්‍යාපාරය"	NNC	O
පිළිබඳ	POST	O
ජාත්‍යන්තර	JJ	O
සම්මන්ත්‍රණය	NNC	O
පිළිබඳව	POST	O
දැනුවත්	JCV	O
කිරීම	VNN	O
සඳහා	POST	O
ඊයේ	NNC	O
